url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,on which song did the axe murder boyz first collaborate with boondox regarding lyrics?,Seven,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,what is the only song the axe murder boyz performs on?,The Harvest,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,how many songs were produced by boondox solo?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,name one song that plays for at least 4 minutes.,Rollin Hard,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,what other animal is named in a song title besides a jaguar?,Snakes
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,which song is after rollin hard?,The Harvest,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,what is the shortest track?,Intro,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-12.html,how many songs were not performed solo by boondox?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,how many total ambassadors were there?,34,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,who was the next ambassador to the austrian empire after andrey kirillovich razumovsky?,Gustav Ernst Graf von Stackelberg
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,did dmitry mikhailovich golitsyn or andrey kirillovich razumovsky serve as ambassador longer?,Dmitry Mikhailovich Golitsyn,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,which ambassador served the russian empire for the most amount of time?,Dmitry Mikhailovich Golitsyn,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,how long did gustav ernst graf von stackelberg serve as ambassador?,8 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-840.html,dmitry mikhailovich golitsyn and andrey kirillovich razumovsky each served which austrian state?,Russian Empire,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-143.html,how long did it take michael schumacher to finish the race?,1:34:45.026
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,in what year did finland first face greece?,1995,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,how many losses did finland obtain?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,how many times was helsinki olympic stadium the venue?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,"how long (rounded to the nearest month), was it between jari litmanen's first international goal and second international goal?",10 months,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,what were the number of times finland was the visiting team?,15
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,what is the total of games that were won in the helsinki olympic stadium?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,what was the name of the first competition according to this chart?,UEFA Euro 1992 qualifying,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,are the wins for finland more/less than their losses at home?,more,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,how many games were won by more than 3 points?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,how many games were won when finland was the visiting team?,9
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,what were the total number of dates listed in march?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,"in the first game where jari litmanen scored an international goal, did his team, finland, win, lose, or draw?",Win,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,in what stadium did finland defeat san marino 8-0?,Helsinki Olympic Stadium,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-513.html,how many wins did finland take home?,19,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,which train leaves the earliest on mondays?,Chhatisgarh Express
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,give the total of trains that run daily,17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,which train arrived before the dakshin express?,Nagpur-Agra Pass,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,what is the number of trains that ran on monday?,25,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,tell me the number of trains that arrive before 9:00.,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,what was the last train to arrive at the station that only operated on a monday?,Nagpur-Indore Tri. Exp
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,what is the total number of trains?,35,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,which trains do not give an arrival time,Narkhed-New Amravati Pass|Bhusaval-Narkhed Pass,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,how many trains arrive from 14:08 to 15:48,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,what is the last train to arrive daily?,Chhatisgarh Express,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,how many trains are on tuesday only?,3
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,give the number of trains that run at least 4 days a week,19,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,what was the next train to leave the station after the nagpur-jaipur weekly express?,Grand Trunk(GT) Exp,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-611.html,how many trains depart after 20:00 daily?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,what date had the least number of attendees?,27 August 2005,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,what was the total number of games played at stadium of light?,19
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,who scored on 23 october 2005?,"Lawrence, Elliott",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,how many goals did chelsea score on 10 september 2005?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,how many more times did miller score than whitehead?,0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,who did they play in their last game?,Aston Villa,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,who was the first opponent?,Charlton Athletic
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,where was the match on 17 september 2005 played?,Stadium of Light,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,which game had the highest attendance?,14 April 2006,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,what was the difference of goals scored in the game played on 1 october 2005?,0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,what is the number of games that took place in the valley?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,how many games in 2006 and no score at the end of the game?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-143.html,"who scored in more games, gray or lawrence?",Lawrence,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,number of players who scored at least 1 friendly,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,players who scored at most 1 total goal,Cahill|Colosimo|Culina|Elrich|Griffiths|Skoko|Zdrilic,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,who had the highest number of total goals?,Aloisi,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,how many friendlies did milicic have?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,how many world cups did viduka qualify for?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,what game did culina not score a goal?,FIFA Confederations Cup,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,only player to score more than 2 goals in the fifa confederations cup,Aloisi,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,"number of total goals scored by aloisi, cahill, and griffiths",7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,add up the total number of goals scored by chipperfield and viduka.,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,how many goals did the top player in the table score?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,how many players scored at least 2 goals?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,did milicic score more goals than skoko?,yes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-241.html,what player comes after cahill?,Colosimo,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-44.html,what was the world's most populous continent in 1965?,Asia
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-44.html,what continent had the highest population in 1970?,Asia,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-44.html,"how many areas achieved more than 250,000,000 people in 1970?",4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-44.html,how much did the population grow in latin america between 1965 and 1970?,"34,404,000",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,what is the number of parties that had more than 3 candidates in their party?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,how many people voted for the top 4 parties?,29734
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,"in the 1996 forum, which candidate had the least votes?",Peter McGowan Thomas Mullins,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,which party received the most votes?,UUP,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,which candidates had the most votes listed?,Peter Weir Alan McFarland Roy Bradford John Shields Irene Cree,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,"between the uup party and the dup party, which had more votes in the 1996 forum?",UUP,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-354.html,how many different parties are listed?,19
