url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,habte jifar is a marathon runner representing his home country of ____?,Ethiopia,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,"how many times has jifar placed third or better in the 10,000 meter race?",2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,which position did habte jifar achieve in the all-africa games in 1999: 4th or 3rd?,3rd,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,what was the longest distance traveled in the competitions?,"10,000 m",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,did they finish in a better position in portugal or greece?,"Lisbon, Portugal"
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,in what years between 1194-1997 did habte jifar not compete in a marathon race?,1996,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,how many countries are represented as venues?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,how many competitions did jifar participate in before joining the 10000m?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,how many times has habte jifar placed in a 10000 m race?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,what was the first year in which jifar placed lower than 2nd?,1997
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,how many consecutive times did habte jifar place second in the 5000 m?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,the total number of achievements by habte jifar is:,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-189.html,what year was the first year habte jifar competed in the all africa games?,1995,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what is the only proposed community in the south asia region?,South Asian Association for Regional Cooperation,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what is the number of communities with no target date listed?,6
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,how many currency does the region of africa have,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,which one has the latest target date?,African Economic Community,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what is the first region on the chart,Africa,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,how many communities are based in africa?,8,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,how many proposed communities have no target date?,6
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what is the only community in south asia?,South Asian Association for Regional Cooperation,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what is the total number of communities with a target date of 2015?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,how many proposed communities would use the arab dinar currency?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,what number of proposed communities would use the east african shilling currency?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,how many are in the africa reigon?,8
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-321.html,"name one that is not in africa, europe, or latin america.",Gulf Cooperation Council (GCC),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,what was the length of the shortest track?,0:19,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,how long is the longest dong on prophets vs. profits?,I Remember,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,how many songs from this album were produced by rick long?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,what is the number of tracks under one minute in length?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,how many songs are on prophets vs. profits?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,"which song comes directly before ""down the charts""?",I Remember,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,what is the shortest song from the album?,My People,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,"what is the song after ""ova here""?",Things Is About To Change,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,what song on prophets vs. profits has no producer?,2nd Kreditz
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,the first song on prophets vs. profits is called what?,Ova Here,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,how many tracks were produced by milanna miles and rick long?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,what is the title of the next track after kreditz?,I Remember,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,a-sharp and pleasure king produced what title track?,Splash,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-37.html,how long is the longest song?,4:03
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-166.html,"compare religious affiliation in 2001 to 2011. percentage wise, by how much did ""no religion"" increase from 2001 to 2011",9%,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-166.html,which ancestry was 7.4% in 2011?,Irish,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-166.html,how much did the cantonese speaking population increase from 2001 to 2006?,0.9%,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete had the best mark before renate culmberger?,Tamara Press,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete consecutively scored the lowest?,Earlene Brown
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,how many athletes were from the soviet union in this competition?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete has the least number of metres?,Earlene Brown,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,what was the total number of athletes?,12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete am in next with the best mark after galina zybina?,Valerie Young,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,who was the only athlete to throw more than 18 meters?,Tamara Press
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,what was the last recorded throw for valerie young?,17.23,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete placed top?,Tamara Press,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete's best mark was less than 15 metres?,Earlene Brown,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,what was the number for throw 2 for valerie young?,15.84,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,who placed next after irina press?,Nancy McCredie
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,who placed next after ana salagean?,Johanna Hubner,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-865.html,which athlete scored the most on throw 5?,Valerie Young,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,does the malaysia open super series pay more or less than french super series?,more,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,"how many series awarded at least $500,000 in prize money?",3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,"how many events of the 2013 bwf super series pay over $200,000?",9
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,what is the total prize payout for all 13 series?,5050000,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,which has the same prize money as the french super series?,Japan Super Series|Singapore Super Series|India Super Series,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,how many occur in the last six months of the year?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,which series has the highest prize payout?,Korea Open Super Series Premier,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,how many days does the japan super series last?,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,how long did the japan super series take?,5 days,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,how many tours took place during january?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,which tour was the only one to take place in december?,Super Series Masters Finals,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,what is the title of the last event of the 2013 bwf super series?,Super Series Masters Finals,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-634.html,"how many have a price money above $300,000?",7
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,"in their first 20 games, which team did the tigers play the most?",CHW,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,what is the difference in the crowd population on april 22 and april 29?,"14,250",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,which opponent did they play against before the play date of april 12?,TEX,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,"before april 7, how many times had morris won?",1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,name one game that they did not win in april.,KCR
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,what were the number of wins in april?,18,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,how many times was there a score of w 9-1?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,how many times did morris win?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,what is the total amount of times they played against opponent @min?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-536.html,what was the next game after kcr on april 19th?,CHW
